    0.60184E-01    0.89851E+04
    0.61400E-01    0.88480E+04
    0.62641E-01    0.87044E+04
    0.63906E-01    0.85546E+04
    0.65197E-01    0.83991E+04
    0.66514E-01    0.82381E+04
    0.67858E-01    0.80722E+04
    0.69229E-01    0.79014E+04
    0.70627E-01    0.77250E+04
    0.72054E-01    0.75414E+04
    0.73510E-01    0.73495E+04
    0.74994E-01    0.71483E+04
    0.76509E-01    0.69374E+04
    0.78055E-01    0.67186E+04
    0.79632E-01    0.64946E+04
    0.81241E-01    0.62678E+04
    0.82882E-01    0.60405E+04
    0.84556E-01    0.58152E+04
    0.86264E-01    0.55951E+04
    0.88007E-01    0.53829E+04
    0.89785E-01    0.51810E+04
    0.91598E-01    0.49913E+04
    0.93449E-01    0.48148E+04
    0.95337E-01    0.46521E+04
    0.97263E-01    0.45040E+04
    0.99227E-01    0.43706E+04
    0.10123E+00    0.42512E+04
    0.10328E+00    0.41453E+04
    0.10536E+00    0.40524E+04
    0.10749E+00    0.39707E+04
    0.10966E+00    0.38981E+04
    0.11188E+00    0.38325E+04
    0.11414E+00    0.37714E+04
    0.11644E+00    0.37112E+04
    0.11880E+00    0.36487E+04
    0.12120E+00    0.35813E+04
    0.12365E+00    0.35072E+04
    0.12614E+00    0.34252E+04
    0.12869E+00    0.33346E+04
    0.13129E+00    0.32358E+04
    0.13394E+00    0.31293E+04
    0.13665E+00    0.30169E+04
    0.13941E+00    0.29009E+04
    0.14223E+00    0.27838E+04
    0.14510E+00    0.26690E+04
    0.14803E+00    0.25596E+04
    0.15102E+00    0.24583E+04
    0.15407E+00    0.23671E+04
    0.15718E+00    0.22872E+04
    0.16036E+00    0.22186E+04
    0.16360E+00    0.21606E+04
    0.16690E+00    0.21113E+04
    0.17028E+00    0.20684E+04
    0.17371E+00    0.20291E+04
    0.17722E+00    0.19905E+04
    0.18080E+00    0.19502E+04
    0.18446E+00    0.19060E+04
    0.18818E+00    0.18566E+04
    0.19198E+00    0.18016E+04
    0.19586E+00    0.17419E+04
    0.19982E+00    0.16797E+04
    0.20386E+00    0.16171E+04
    0.20797E+00    0.15565E+04
    0.21218E+00    0.15004E+04
    0.21646E+00    0.14503E+04
    0.22083E+00    0.14063E+04
    0.22530E+00    0.13686E+04
    0.22985E+00    0.13361E+04
    0.23449E+00    0.13066E+04
    0.23923E+00    0.12778E+04
    0.24406E+00    0.12481E+04
    0.24899E+00    0.12165E+04
    0.25402E+00    0.11825E+04
    0.25915E+00    0.11463E+04
    0.26439E+00    0.11097E+04
    0.26973E+00    0.10741E+04
    0.27518E+00    0.10408E+04
    0.28074E+00    0.10103E+04
    0.28641E+00    0.98331E+03
    0.29219E+00    0.95923E+03
    0.29810E+00    0.93667E+03
    0.30412E+00    0.91438E+03
    0.31026E+00    0.89175E+03
    0.31653E+00    0.86862E+03
    0.32292E+00    0.84491E+03
    0.32945E+00    0.82122E+03
    0.33610E+00    0.79849E+03
    0.34289E+00    0.77746E+03
    0.34982E+00    0.75803E+03
    0.35689E+00    0.73975E+03
